Account_id,Arrival
505726,POKHARA
491932,KATHMANDU
2381411,BHAIRAHAWA
95542,KATHMANDU
11446072,DHANGADHI
9708970,KATHMANDU
2997622,BHAIRAHAWA
5759165,KATHMANDU
7954874,KATHMANDU
4296933,BIRATNAGAR
5278921,POKHARA
6697894,NEPALGUNJ
2107396,KATHMANDU
571826,KATHMANDU
3985869,KATHMANDU
268544,KATHMANDU
306683,JANAKPUR
167155,DHANGADHI
336526,KATHMANDU
753004,POKHARA
6480364,KATHMANDU
138975,KATHMANDU
11626255,BIRATNAGAR
3120572,KATHMANDU
3844600,KATHMANDU
288800,KATHMANDU
3428542,KATHMANDU
7292814,KATHMANDU
2690289,KATHMANDU
12520985,KATHMANDU
609225,KATHMANDU
2410451,KATHMANDU
5202696,KATHMANDU
321157,KATHMANDU
393473,KATHMANDU
1371622,BHADRAPUR
3853447,KATHMANDU
2220155,KATHMANDU
12947516,BHADRAPUR
2381526,KATHMANDU
265160,POKHARA
1845465,KATHMANDU
6600073,KATHMANDU
5463271,BHADRAPUR
40691,KATHMANDU
5782602,KATHMANDU
600234,KATHMANDU
2564645,BHADRAPUR
909824,DHANGADHI
909824,NEPALGUNJ
690682,NEPALGUNJ
2415372,KATHMANDU
332283,KATHMANDU
2472881,KATHMANDU
1374934,KATHMANDU
9984183,KATHMANDU
881489,BHARATPUR
2307664,RAJBIRAJ
5600541,KATHMANDU
8018696,KATHMANDU
10497503,KATHMANDU
6658162,KATHMANDU
7583628,KATHMANDU
529676,SIMARA
2714706,JANAKPUR
1542056,KATHMANDU
2501701,KATHMANDU
522136,KATHMANDU
946259,BHADRAPUR
1019973,KATHMANDU
2501701,KATHMANDU
1138071,KATHMANDU
529676,KATHMANDU
9795472,KATHMANDU
5439356,NEPALGUNJ
1813374,KATHMANDU
7068957,BHAIRAHAWA
8107625,BHADRAPUR
112194,KATHMANDU
5626385,KATHMANDU
6868503,BHADRAPUR
5376923,KATHMANDU
6341999,KATHMANDU
6611111,KATHMANDU
8368012,DHANGADHI
1080931,KATHMANDU
6616523,POKHARA
9795472,KATHMANDU
319835,BIRATNAGAR
484242,JANAKPUR
361954,KATHMANDU
2565503,KATHMANDU
2534094,KATHMANDU
10294465,KATHMANDU
155438,KATHMANDU
260219,POKHARA
9338551,KATHMANDU
2337593,KATHMANDU
4124691,JANAKPUR
376888,KATHMANDU
356184,KATHMANDU
2094149,KATHMANDU
2442822,BHADRAPUR
190397,KATHMANDU
2760017,KATHMANDU
900997,BHAIRAHAWA
170845,POKHARA
406887,JANAKPUR
5593006,KATHMANDU
2143381,POKHARA
1562342,KATHMANDU
3860125,KATHMANDU
1080416,BHAIRAHAWA
6778037,KATHMANDU
5698247,KATHMANDU
4639256,KATHMANDU
6873086,KATHMANDU
1295544,KATHMANDU
10349185,SIMARA
3028606,JANAKPUR
3085510,KATHMANDU
6331616,KATHMANDU
669714,BHAIRAHAWA
2717483,KATHMANDU
9130683,DHANGADHI
638438,KATHMANDU
5900507,KATHMANDU
480220,KATHMANDU
779932,KATHMANDU
764804,KATHMANDU
22671,KATHMANDU
6954917,JANAKPUR
4933821,KATHMANDU
4557232,KATHMANDU
5165602,SIMARA
161315,BHAIRAHAWA
2310144,SIMARA
2690706,BIRATNAGAR
841350,POKHARA
2923209,BHARATPUR
4995537,KATHMANDU
3434848,DHANGADHI
8613359,KATHMANDU
10273905,JANAKPUR
389159,KATHMANDU
7887713,KATHMANDU
682886,SURKHET
7586400,SIMARA
3795049,BIRATNAGAR
377956,SURKHET
5803099,BIRATNAGAR
1690619,KATHMANDU
13001704,POKHARA
1784310,KATHMANDU
4227311,KATHMANDU
353117,KATHMANDU
574041,KATHMANDU
7132511,KATHMANDU
1710004,KATHMANDU
2270518,DHANGADHI
906079,DHANGADHI
2504000,BHARATPUR
1203623,KATHMANDU
6596398,KATHMANDU
371644,KATHMANDU
8052165,POKHARA
1397940,KATHMANDU
8174877,BHAIRAHAWA
6948734,BHAIRAHAWA
2018513,KATHMANDU
1535302,KATHMANDU
1672275,KATHMANDU
1242438,TUMLINGTAR
220792,KATHMANDU
4994031,JANAKPUR
466492,SIMARA
3984793,KATHMANDU
1844324,BIRATNAGAR
3618014,BIRATNAGAR
2269768,DHANGADHI
8427697,KATHMANDU
10874339,BHAIRAHAWA
4055813,POKHARA
423830,JANAKPUR
344398,KATHMANDU
496256,POKHARA
2999836,KATHMANDU
7343391,KATHMANDU
1347479,KATHMANDU
533564,KATHMANDU
740661,BIRATNAGAR
7405901,BHAIRAHAWA
2321300,BHADRAPUR
2611014,BHAIRAHAWA
6183360,KATHMANDU
924028,POKHARA
13016845,BHAIRAHAWA
5131857,KATHMANDU
643917,KATHMANDU
3785530,KATHMANDU
9179299,BHAIRAHAWA
724530,KATHMANDU
683203,DHANGADHI
2443297,BHARATPUR
4754767,NEPALGUNJ
2520081,KATHMANDU
371965,KATHMANDU
949518,KATHMANDU
1022743,KATHMANDU
5514832,NEPALGUNJ
1819712,BIRATNAGAR
1318207,KATHMANDU
5408810,KATHMANDU
671903,KATHMANDU
508170,KATHMANDU
5543768,KATHMANDU
5636979,KATHMANDU
7813222,KATHMANDU
106668,KATHMANDU
6575050,KATHMANDU
651184,BHARATPUR
2505480,POKHARA
4754767,KATHMANDU
2221225,KATHMANDU
90261,BIRATNAGAR
4154574,KATHMANDU
5973208,KATHMANDU
12593462,KATHMANDU
3616051,KATHMANDU
40476,KATHMANDU
4639516,SURKHET
5746257,BHAIRAHAWA
13022084,KATHMANDU
4942714,KATHMANDU
29299,KATHMANDU
468709,KATHMANDU
567265,KATHMANDU
7750440,NEPALGUNJ
2487878,POKHARA
4911045,KATHMANDU
555774,BIRATNAGAR
1071714,KATHMANDU
6975871,KATHMANDU
37870,KATHMANDU
494997,POKHARA
2307127,BHAIRAHAWA
4639516,SURKHET
142339,KATHMANDU
2451407,KATHMANDU
3287182,POKHARA
4639831,BHAIRAHAWA
8511180,KATHMANDU
7849870,BHAIRAHAWA
393838,KATHMANDU
4639516,SURKHET
5738040,KATHMANDU
2643309,POKHARA
2777537,BIRATNAGAR
3956284,KATHMANDU
6578563,KATHMANDU
336510,NEPALGUNJ
4139094,POKHARA
28752,SIMARA
1482216,KATHMANDU
1828610,KATHMANDU
5885279,KATHMANDU
592948,KATHMANDU
2333121,KATHMANDU
2562904,KATHMANDU
2740625,KATHMANDU
805607,BIRATNAGAR
264354,DHANGADHI
6938273,KATHMANDU
277643,POKHARA
10925456,DHANGADHI
5069430,KATHMANDU
3357985,KATHMANDU
196410,BIRATNAGAR
74949,KATHMANDU
789364,KATHMANDU
680622,KATHMANDU
264354,DHANGADHI
2423492,POKHARA
2283128,BHADRAPUR
3959461,KATHMANDU
2520203,NEPALGUNJ
824490,POKHARA
3757354,KATHMANDU
11740935,KATHMANDU
9148192,KATHMANDU
3748721,POKHARA
111667,KATHMANDU
630081,KATHMANDU
262845,BHAIRAHAWA
2954364,KATHMANDU
4071358,SURKHET
361712,KATHMANDU
611761,KATHMANDU
748583,KATHMANDU
6218224,SIMARA
822113,POKHARA
7261125,SURKHET
643070,BHADRAPUR
3046676,BIRATNAGAR
84586,POKHARA
10416619,KATHMANDU
3799738,BIRATNAGAR
612456,POKHARA
3952456,KATHMANDU
1278807,KATHMANDU
9458315,NEPALGUNJ
2204614,KATHMANDU
1475692,POKHARA
5122006,SIMARA
922980,KATHMANDU
615547,KATHMANDU
1501383,KATHMANDU
3666114,KATHMANDU
320619,KATHMANDU
1322134,KATHMANDU
11648833,POKHARA
1329485,KATHMANDU
13019328,KATHMANDU
8818512,POKHARA
10058364,BHAIRAHAWA
785928,KATHMANDU
4900993,KATHMANDU
2560487,KATHMANDU
2944640,KATHMANDU
4168549,BIRATNAGAR
12574275,POKHARA
3545386,POKHARA
9065897,KATHMANDU
3599418,KATHMANDU
3625636,BIRATNAGAR
3726468,KATHMANDU
2144355,KATHMANDU
10832770,KATHMANDU
2691455,KATHMANDU
3788039,POKHARA
2678804,KATHMANDU
2082403,KATHMANDU
3744766,POKHARA
810240,BHADRAPUR
6615952,BHAIRAHAWA
460771,BIRATNAGAR
345652,DHANGADHI
3566481,KATHMANDU
6537516,BHAIRAHAWA
480973,KATHMANDU
3531587,BHADRAPUR
388965,KATHMANDU
612573,KATHMANDU
3523313,RAJBIRAJ
10848105,KATHMANDU
680286,KATHMANDU
5043477,KATHMANDU
1028957,KATHMANDU
4490319,KATHMANDU
577825,KATHMANDU
679091,KATHMANDU
2870317,DHANGADHI
2548531,BIRATNAGAR
707554,KATHMANDU
4020010,POKHARA
621009,KATHMANDU
2366768,TUMLINGTAR
401448,BHAIRAHAWA
650103,BHAIRAHAWA
753291,KATHMANDU
592052,NEPALGUNJ
742897,NEPALGUNJ
348019,KATHMANDU
4038506,BHAIRAHAWA
2999929,DHANGADHI
10707585,KATHMANDU
3789492,KATHMANDU
3923107,KATHMANDU
696488,KATHMANDU
3751288,BHAIRAHAWA
10955493,KATHMANDU
940304,DHANGADHI
756463,KATHMANDU
2381526,KATHMANDU
515931,KATHMANDU
524445,BIRATNAGAR
31935,KATHMANDU
2077167,BHADRAPUR
6421043,KATHMANDU
3203744,KATHMANDU
3261922,KATHMANDU
4596282,KATHMANDU
3624590,KATHMANDU
3614299,KATHMANDU
1139115,BHAIRAHAWA
1155045,BHARATPUR
5419132,BIRATNAGAR
711378,KATHMANDU
1198687,JANAKPUR
5444397,SIMARA
2344182,KATHMANDU
7165165,KATHMANDU
2358365,BHAIRAHAWA
447027,BHAIRAHAWA
9501591,KATHMANDU
531564,KATHMANDU
402625,DHANGADHI
5419132,BIRATNAGAR
1282876,KATHMANDU
687334,KATHMANDU
6803052,BHARATPUR
611277,BHADRAPUR
2817545,KATHMANDU
699313,DHANGADHI
9112234,SURKHET
9398959,KATHMANDU
1675986,KATHMANDU
9962537,KATHMANDU
161930,NEPALGUNJ
462516,POKHARA
5086647,JANAKPUR
71478,JANAKPUR
7070742,KATHMANDU
6707443,KATHMANDU
3665931,KATHMANDU
8087554,KATHMANDU
1785798,BHADRAPUR
4801173,KATHMANDU
484689,NEPALGUNJ
5112329,KATHMANDU
7786385,POKHARA
728240,KATHMANDU
202765,NEPALGUNJ
179779,KATHMANDU
227008,BIRATNAGAR
663071,BIRATNAGAR
11424192,DHANGADHI
2753223,BHADRAPUR
1926959,BIRATNAGAR
3036608,KATHMANDU
3629953,KATHMANDU
3603521,KATHMANDU
4738552,BIRATNAGAR
1418728,KATHMANDU
91042,BHAIRAHAWA
1389926,KATHMANDU
3688609,BHARATPUR
12447716,KATHMANDU
2466134,KATHMANDU
5818059,KATHMANDU
882783,DHANGADHI
3991386,BIRATNAGAR
7961108,DHANGADHI
10059078,KATHMANDU
38331,KATHMANDU
7707118,SURKHET
4358392,BIRATNAGAR
9955801,KATHMANDU
463565,KATHMANDU
12219619,BIRATNAGAR
1729490,KATHMANDU
4092822,KATHMANDU
7880467,KATHMANDU
235638,KATHMANDU
8455123,KATHMANDU
719728,KATHMANDU
535579,KATHMANDU
1691486,KATHMANDU
2478745,DHANGADHI
12932038,NEPALGUNJ
11881981,SIMARA
547923,KATHMANDU
3820163,KATHMANDU
655370,KATHMANDU
346995,BHADRAPUR
7666474,KATHMANDU
552795,BHAIRAHAWA
3321387,BHADRAPUR
6404066,POKHARA
355943,DHANGADHI
2458438,KATHMANDU
988549,JANAKPUR
3112167,KATHMANDU
2862452,BHAIRAHAWA
5562959,KATHMANDU
257566,POKHARA
3141876,SIMARA
522573,KATHMANDU
3954205,KATHMANDU
4387555,BHAIRAHAWA
9079415,JANAKPUR
7086510,KATHMANDU
6614791,KATHMANDU
2501890,KATHMANDU
2506747,BIRATNAGAR
941463,KATHMANDU
3902073,KATHMANDU
74797,KATHMANDU
12990425,KATHMANDU
6442601,JANAKPUR
1018592,KATHMANDU
4404396,POKHARA
663071,KATHMANDU
347889,KATHMANDU
6442601,JANAKPUR
5830999,NEPALGUNJ
2326676,BHAIRAHAWA
2776374,KATHMANDU
4571455,KATHMANDU
997897,BHADRAPUR
6442601,JANAKPUR
2580551,BHAIRAHAWA
248963,BHAIRAHAWA
4671767,KATHMANDU
7772704,BIRATNAGAR
3705881,KATHMANDU
428325,BHADRAPUR
698953,SURKHET
2859024,KATHMANDU
1998893,KATHMANDU
6091745,KATHMANDU
34020,BHADRAPUR
378175,JANAKPUR
2153719,KATHMANDU
635914,SIMARA
557757,KATHMANDU
6531839,BHARATPUR
855124,POKHARA
12703272,KATHMANDU
6259098,BIRATNAGAR
2084995,KATHMANDU
3556993,KATHMANDU
831507,KATHMANDU
4764580,KATHMANDU
7846770,JANAKPUR
3767060,SIMARA
2061706,KATHMANDU
5228034,BHARATPUR
964201,JANAKPUR
840728,KATHMANDU
128844,KATHMANDU
110411,BHAIRAHAWA
573768,KATHMANDU
7102557,KATHMANDU
639787,KATHMANDU
446157,JANAKPUR
5510586,KATHMANDU
4928972,POKHARA
997897,KATHMANDU
529913,KATHMANDU
8018837,BIRATNAGAR
7266363,SURKHET
470126,DHANGADHI
9664851,BHARATPUR
1369049,KATHMANDU
3011729,KATHMANDU
3112167,KATHMANDU
9251471,KATHMANDU
3385178,KATHMANDU
8946002,KATHMANDU
810215,KATHMANDU
3699466,POKHARA
1639891,BHAIRAHAWA
3821568,JANAKPUR
7821160,KATHMANDU
4654318,KATHMANDU
1909222,KATHMANDU
583185,BIRATNAGAR
640320,KATHMANDU
76189,BIRATNAGAR
3455042,BIRATNAGAR
64542,POKHARA
2382313,KATHMANDU
849990,BHAIRAHAWA
3501179,SURKHET
7789911,KATHMANDU
4950332,SIMARA
8355752,KATHMANDU
2677101,BHAIRAHAWA
597512,KATHMANDU
3717819,BHARATPUR
2534689,KATHMANDU
2314414,KATHMANDU
7698842,KATHMANDU
2617782,KATHMANDU
8960082,KATHMANDU
9020605,KATHMANDU
4977547,BIRATNAGAR
2573361,POKHARA
1559279,NEPALGUNJ
4009394,JANAKPUR
8027419,KATHMANDU
4020010,POKHARA
7002551,KATHMANDU
354320,KATHMANDU
2601174,KATHMANDU
2520203,NEPALGUNJ
8904825,BHAIRAHAWA
623897,KATHMANDU
5648526,BIRATNAGAR
4410891,KATHMANDU
3599977,KATHMANDU
727736,KATHMANDU
7071376,KATHMANDU
2420067,KATHMANDU
2270748,KATHMANDU
992305,BHADRAPUR
751716,BIRATNAGAR
6445045,POKHARA
5105129,NEPALGUNJ
5505921,KATHMANDU
6442601,JANAKPUR
6888811,KATHMANDU
2761603,KATHMANDU
3352754,NEPALGUNJ
4167809,KATHMANDU
8701576,DHANGADHI
365962,KATHMANDU
957765,BHAIRAHAWA
13004821,KATHMANDU
1025519,BIRATNAGAR
3450945,BHARATPUR
2265121,KATHMANDU
260226,DHANGADHI
1149713,KATHMANDU
694895,KATHMANDU
33505,SURKHET
3635634,KATHMANDU
354320,KATHMANDU
5162083,KATHMANDU
98702,JANAKPUR
1159502,KATHMANDU
9574008,KATHMANDU
6204116,KATHMANDU
2450373,KATHMANDU
2554516,JANAKPUR
431188,KATHMANDU
829114,KATHMANDU
299216,KATHMANDU
1966350,KATHMANDU
3055567,POKHARA
1164388,KATHMANDU
3782870,POKHARA
1159799,KATHMANDU
859066,KATHMANDU
1551249,KATHMANDU
7730616,KATHMANDU
5351342,KATHMANDU
11272625,DHANGADHI
555249,KATHMANDU
714970,BIRATNAGAR
6809875,KATHMANDU
6106320,DHANGADHI
451867,KATHMANDU
2028813,KATHMANDU
2298587,BHADRAPUR
8690384,KATHMANDU
1800169,KATHMANDU
632669,KATHMANDU
505954,KATHMANDU
3070339,KATHMANDU
1044243,BHADRAPUR
745587,POKHARA
206045,BHADRAPUR
4357340,KATHMANDU
6085507,BIRATNAGAR
853021,KATHMANDU
3595591,KATHMANDU
7446225,KATHMANDU
8879263,NEPALGUNJ
493146,KATHMANDU
6216839,KATHMANDU
1564446,KATHMANDU
8170898,KATHMANDU
12919092,POKHARA
1756656,KATHMANDU
1056874,TUMLINGTAR
990760,KATHMANDU
5170691,KATHMANDU
7640396,KATHMANDU
5084169,DHANGADHI
4377845,KATHMANDU
5461166,KATHMANDU
683307,BHAIRAHAWA
505240,JANAKPUR
7583527,NEPALGUNJ
902774,KATHMANDU
1691365,NEPALGUNJ
718779,KATHMANDU
762622,BIRATNAGAR
265586,POKHARA
7122588,KATHMANDU
446023,KATHMANDU
8666852,KATHMANDU
5341091,KATHMANDU
2395390,BHADRAPUR
848979,KATHMANDU
4982116,KATHMANDU
7388537,KATHMANDU
957097,KATHMANDU
3700714,JANAKPUR
41606,KATHMANDU
2739225,KATHMANDU
10536822,KATHMANDU
514819,KATHMANDU
9385972,KATHMANDU
3814055,KATHMANDU
3766813,TUMLINGTAR
2327591,DHANGADHI
4944589,KATHMANDU
783508,KATHMANDU
8532078,BHADRAPUR
359275,JANAKPUR
6582533,JANAKPUR
5506347,BHAIRAHAWA
1807686,BHADRAPUR
2574003,BHAIRAHAWA
5309257,BIRATNAGAR
7824470,KATHMANDU
8263731,POKHARA
6675677,KATHMANDU
11059746,BHAIRAHAWA
2230624,KATHMANDU
665560,POKHARA
365545,KATHMANDU
1360642,POKHARA
3571912,KATHMANDU
224271,BHAIRAHAWA
2455872,KATHMANDU
725465,KATHMANDU
117892,KATHMANDU
860954,BHADRAPUR
8312309,KATHMANDU
461030,KATHMANDU
82385,KATHMANDU
5720956,SIMARA
10536822,KATHMANDU
5501347,KATHMANDU
2811489,DHANGADHI
2571410,BIRATNAGAR
878041,BHADRAPUR
5839473,KATHMANDU
2640491,KATHMANDU
9696335,KATHMANDU
9439607,KATHMANDU
1044721,BHARATPUR
3858521,KATHMANDU
4419481,KATHMANDU
3483234,KATHMANDU
4096986,KATHMANDU
5317241,KATHMANDU
181479,KATHMANDU
1275162,BHARATPUR
915919,BHAIRAHAWA
2484855,BHAIRAHAWA
7583427,KATHMANDU
4259023,KATHMANDU
6846763,KATHMANDU
5590568,NEPALGUNJ
2484855,BHAIRAHAWA
731061,KATHMANDU
802427,DHANGADHI
592640,BHARATPUR
7047350,KATHMANDU
7454444,TUMLINGTAR
6710556,KATHMANDU
312477,KATHMANDU
2479339,KATHMANDU
5927885,KATHMANDU
5815008,POKHARA
1634355,DHANGADHI
1176327,BIRATNAGAR
2185898,KATHMANDU
7021604,BHARATPUR
424358,KATHMANDU
2713733,KATHMANDU
3368757,KATHMANDU
2636190,KATHMANDU
5171044,KATHMANDU
9110410,KATHMANDU
10971024,BIRATNAGAR
3754034,KATHMANDU
11903181,KATHMANDU
47239,BIRATNAGAR
5072826,KATHMANDU
4964580,DHANGADHI
3637317,KATHMANDU
7989848,KATHMANDU
507517,POKHARA
6860462,KATHMANDU
12747071,BHAIRAHAWA
5795016,BHAIRAHAWA
3308335,DHANGADHI
343669,KATHMANDU
998877,KATHMANDU
528009,KATHMANDU
2519274,KATHMANDU
897501,KATHMANDU
2028823,KATHMANDU
126302,BHAIRAHAWA
2832488,KATHMANDU
5678270,KATHMANDU
1241160,KATHMANDU
1574924,KATHMANDU
9573302,KATHMANDU
3658822,BIRATNAGAR
3641928,KATHMANDU
12419378,BHAIRAHAWA
10609415,BHAIRAHAWA
4838554,BIRATNAGAR
459149,KATHMANDU
8308118,KATHMANDU
2570287,BHAIRAHAWA
8845956,BHADRAPUR
3641928,SIMARA
733836,KATHMANDU
5114543,POKHARA
243292,RAJBIRAJ
6402699,KATHMANDU
516768,BHAIRAHAWA
8548391,BHAIRAHAWA
3453303,KATHMANDU
2150846,KATHMANDU
2907373,KATHMANDU
2809039,KATHMANDU
3109660,BIRATNAGAR
447671,KATHMANDU
7125295,KATHMANDU
2441712,KATHMANDU
3040406,KATHMANDU
244102,SURKHET
496719,KATHMANDU
2164143,KATHMANDU
5616413,POKHARA
1499107,KATHMANDU
568458,KATHMANDU
7213823,KATHMANDU
3347668,KATHMANDU
12878807,KATHMANDU
3359342,BIRATNAGAR
10400883,BIRATNAGAR
10084980,KATHMANDU
3932286,KATHMANDU
768063,KATHMANDU
791020,KATHMANDU
807778,KATHMANDU
3695502,JANAKPUR
9244642,BHADRAPUR
972417,POKHARA
432339,KATHMANDU
3779569,POKHARA
12983210,BHADRAPUR
2530657,KATHMANDU
3088322,BHAIRAHAWA
617879,KATHMANDU
5928200,DHANGADHI
4149884,BHAIRAHAWA
1962664,KATHMANDU
7206577,BHAIRAHAWA
2249666,KATHMANDU
2435497,KATHMANDU
391400,KATHMANDU
666944,POKHARA
305358,KATHMANDU
3800249,SIMARA
4618081,BIRATNAGAR
9677714,BHAIRAHAWA
934193,BIRATNAGAR
932974,KATHMANDU
571798,KATHMANDU
9352406,KATHMANDU
3751495,KATHMANDU
8359498,KATHMANDU
6992882,KATHMANDU
162121,BHAIRAHAWA
6952214,SURKHET
3553646,KATHMANDU
898260,KATHMANDU
8847439,KATHMANDU
3103925,KATHMANDU
69298,JANAKPUR
6996278,KATHMANDU
7940480,KATHMANDU
31669,KATHMANDU
7211480,KATHMANDU
4649742,KATHMANDU
9020605,KATHMANDU
5589405,KATHMANDU
5711106,KATHMANDU
960305,KATHMANDU
718370,NEPALGUNJ
5844323,KATHMANDU
7735850,BHADRAPUR
870986,BIRATNAGAR
5384777,KATHMANDU
4133959,KATHMANDU
69298,BIRATNAGAR
703759,KATHMANDU
492209,KATHMANDU
44057,BHADRAPUR
8752550,BIRATNAGAR
3655728,POKHARA
169235,BHAIRAHAWA
9325292,KATHMANDU
212997,KATHMANDU
1612009,KATHMANDU
2602403,SIMARA
340552,SURKHET
1811447,BHAIRAHAWA
298391,KATHMANDU
6532697,BHARATPUR
1477445,KATHMANDU
729728,KATHMANDU
4643414,BHAIRAHAWA
501338,NEPALGUNJ
2832066,KATHMANDU
158570,KATHMANDU
2298439,KATHMANDU
3046133,BIRATNAGAR
394435,KATHMANDU
473288,KATHMANDU
8992687,KATHMANDU
572277,KATHMANDU
671021,BHAIRAHAWA
4693332,KATHMANDU
3909746,KATHMANDU
943609,KATHMANDU
166382,POKHARA
2196331,KATHMANDU
5479990,KATHMANDU
1174668,KATHMANDU
3633726,BHAIRAHAWA
5069332,JANAKPUR
5399023,KATHMANDU
7112662,KATHMANDU
2690772,KATHMANDU
5668957,KATHMANDU
1588171,KATHMANDU
6055819,KATHMANDU
2595057,POKHARA
3616318,KATHMANDU
1967900,BHAIRAHAWA
629268,SURKHET
2640440,KATHMANDU
779192,BHAIRAHAWA
1155506,KATHMANDU
7802221,BIRATNAGAR
2227251,BHARATPUR
2738131,BHARATPUR
1286384,POKHARA
2641395,KATHMANDU
2203413,KATHMANDU
7096901,NEPALGUNJ
660629,KATHMANDU
6926782,KATHMANDU
365956,KATHMANDU
540437,KATHMANDU
6081790,KATHMANDU
2287939,SURKHET
4005553,KATHMANDU
5045750,BHADRAPUR
8065132,KATHMANDU
2587422,JANAKPUR
727405,SIMARA
558286,KATHMANDU
9086689,KATHMANDU
6280052,KATHMANDU
284215,KATHMANDU
508593,KATHMANDU
8004017,KATHMANDU
663237,KATHMANDU
583760,KATHMANDU
13016057,POKHARA
3388142,BIRATNAGAR
440045,KATHMANDU
866628,BHAIRAHAWA
348331,POKHARA
432092,BIRATNAGAR
119451,BHADRAPUR
415785,KATHMANDU
472418,POKHARA
1233610,KATHMANDU
332594,BIRATNAGAR
230634,KATHMANDU
270589,KATHMANDU
1165285,SIMARA
911251,JANAKPUR
2143381,POKHARA
6670476,KATHMANDU
4850576,BHADRAPUR
11558534,KATHMANDU
3181533,KATHMANDU
9325292,KATHMANDU
3773708,BIRATNAGAR
550134,JANAKPUR
8167935,KATHMANDU
5439817,KATHMANDU
4546589,POKHARA
764763,KATHMANDU
455946,KATHMANDU
7217091,KATHMANDU
2963186,BHADRAPUR
6806831,KATHMANDU
2963186,BHAIRAHAWA
5725071,KATHMANDU
13299,KATHMANDU
733096,KATHMANDU
4938480,POKHARA
664587,BHADRAPUR
2483725,KATHMANDU
5262984,KATHMANDU
4800508,KATHMANDU
4395954,KATHMANDU
564814,BIRATNAGAR
2172067,BHARATPUR
3900525,POKHARA
664293,POKHARA
4940143,KATHMANDU
91973,KATHMANDU
6854787,KATHMANDU
2716348,KATHMANDU
4425267,KATHMANDU
838450,KATHMANDU
11472,POKHARA
825263,KATHMANDU
70112,KATHMANDU
2601649,KATHMANDU
263298,BHADRAPUR
5913393,KATHMANDU
3432217,BIRATNAGAR
9254744,BIRATNAGAR
1322417,KATHMANDU
5100,BHAIRAHAWA
3002319,SURKHET
2184020,POKHARA
5493896,KATHMANDU
6524310,POKHARA
5589811,POKHARA
775612,POKHARA
9839980,BIRATNAGAR
8039610,DHANGADHI
6534674,KATHMANDU
5045750,KATHMANDU
12956384,POKHARA
2959279,DHANGADHI
7070608,BIRATNAGAR
354657,BHAIRAHAWA
5874594,BIRATNAGAR
767796,BIRATNAGAR
8030785,BIRATNAGAR
1503477,BHAIRAHAWA
345051,KATHMANDU
3853398,POKHARA
10270826,KATHMANDU
698862,BHADRAPUR
421629,KATHMANDU
898166,KATHMANDU
909630,KATHMANDU
2568921,BHARATPUR
5629197,BIRATNAGAR
1790155,KATHMANDU
231294,BIRATNAGAR
2481251,KATHMANDU
6107784,BIRATNAGAR
908806,KATHMANDU
4059633,DHANGADHI
5503537,BIRATNAGAR
870192,POKHARA
448201,POKHARA
7933835,JANAKPUR
5390119,KATHMANDU
528009,KATHMANDU
10224725,KATHMANDU
3063884,KATHMANDU
11742978,JANAKPUR
6173094,KATHMANDU
1430317,POKHARA
516320,KATHMANDU
5057662,DHANGADHI
217882,KATHMANDU
6770202,BHAIRAHAWA
3763574,BHADRAPUR
1232255,KATHMANDU
8499601,KATHMANDU
2686077,POKHARA
4368865,KATHMANDU
4643753,KATHMANDU
2552020,KATHMANDU
5836643,BIRATNAGAR
5493896,KATHMANDU
3669986,KATHMANDU
802575,KATHMANDU
1367120,KATHMANDU
7087010,KATHMANDU
772358,KATHMANDU
3654215,BIRATNAGAR
196579,KATHMANDU
9785818,POKHARA
2338940,KATHMANDU
2481206,KATHMANDU
3184766,KATHMANDU
3780008,BIRATNAGAR
3816426,KATHMANDU
2393938,KATHMANDU
1790155,KATHMANDU
1006282,KATHMANDU
807001,POKHARA
4687485,KATHMANDU
609850,KATHMANDU
672974,BIRATNAGAR
7654054,DHANGADHI
298680,DHANGADHI
6340604,BIRATNAGAR
8723063,KATHMANDU
3998016,KATHMANDU
1283564,BHADRAPUR
2591526,BIRATNAGAR
341130,BIRATNAGAR
1254830,KATHMANDU
962785,BHARATPUR
2948041,POKHARA
2357389,KATHMANDU
5133442,DHANGADHI
12574495,POKHARA
924748,KATHMANDU
320604,SURKHET
6655862,BHAIRAHAWA
4402694,BIRATNAGAR
622714,BIRATNAGAR
320604,SURKHET
715069,BHAIRAHAWA
301050,KATHMANDU
5584194,KATHMANDU
3872261,KATHMANDU
7617156,KATHMANDU
1719576,KATHMANDU
1521356,BHARATPUR
4252642,KATHMANDU
422223,DHANGADHI
2856175,KATHMANDU
1667087,BIRATNAGAR
2200219,KATHMANDU
747741,KATHMANDU
5895555,KATHMANDU
2882705,BHADRAPUR
10268625,KATHMANDU
2233852,SIMARA
364333,POKHARA
2532620,KATHMANDU
3343330,KATHMANDU
1236995,KATHMANDU
6156798,KATHMANDU
854822,POKHARA
3211519,BHAIRAHAWA
3020265,BHAIRAHAWA
7093102,BHAIRAHAWA
854822,POKHARA
3630934,KATHMANDU
854822,POKHARA
2691647,BHAIRAHAWA
261049,KATHMANDU
4784878,KATHMANDU
7728538,KATHMANDU
925594,KATHMANDU
6957918,KATHMANDU
1634074,KATHMANDU
2576219,BIRATNAGAR
246558,KATHMANDU
139770,KATHMANDU
12951139,KATHMANDU
4089405,POKHARA
688348,JANAKPUR
6714927,BIRATNAGAR
4927621,KATHMANDU
